DistrictID,age_under_18,age_18_34,age_35_64,age_65_plus,race_white,edu_no_degree,edu_hs_assoc,edu_bach,edu_adv_degree,inc_under_20k,inc_20k_49k,inc_50k_74k,inc_75k_99k,inc_100k_plus
83,0.227376820832448,0.1801591236395401,0.40921217272233634,0.1831810562598862,0.9731095214486389,0.23597298122942195,0.6319541088218322,0.07915549370354028,0.052917416245205524,0.21818507248970825,0.39063898335421515,0.19885448362269553,0.08421335242527296,0.10819760157508503
52,0.22402696904688937,0.19993104505056697,0.4156642660128716,0.16032025743181122,0.9505439779344161,0.2646814174014307,0.6320357123052182,0.05090667110297788,0.0523761991903732,0.3192177510342234,0.3464460323429861,0.17442647611884168,0.08281308762692742,0.07709665287702144
85,0.23536630545521905,0.20193109196999168,0.4026118366212837,0.1600907659535056,0.9781883856626841,0.22040650955500032,0.6479843338510365,0.07458302383685597,0.05702613275710716,0.22149948647723383,0.3310510099281068,0.21756247860321806,0.10955152345087299,0.1202499144128723
54,0.21558851103724538,0.21612119662490412,0.392674507798517,0.17567970680985256,0.9425551862268814,0.19182942912767695,0.6325127174527413,0.09100043961565031,0.08465741380393142,0.18798545694926458,0.33837382250867626,0.18087919352173196,0.15137993720046272,0.14146422078995208
80,0.2340399669373268,0.1951183935430544,0.4047989497739097,0.1661156221130938,0.9679097583507561,0.20256600049346163,0.6662436995523598,0.0807514715730852,0.05043882838109337,0.22321274017656223,0.3614332698632508,0.18530379089492816,0.1114765449195084,0.11857365414575038
82,0.2350706798730647,0.23468602750264447,0.37986825656313106,0.15023079142225215,0.9811279930762573,0.24650304484222182,0.6004059789629083,0.08270898689795166,0.07038198929691825,0.23270666546730234,0.3819375730862643,0.19807502023927318,0.08311594854726995,0.10416479265989026
71,0.22528328336123982,0.1925548070558,0.4318172968342354,0.15042249133600716,0.9742221876095167,0.1988905387611016,0.6172358725800577,0.1065194856134256,0.07735410304541507,0.15211987294572574,0.3082447175804447,0.20667034939925424,0.14072641900290014,0.19223864107167518
81,0.19116470682345413,0.3588712902967763,0.3309935205183585,0.11895048396128309,0.9197264218862491,0.13585916570991197,0.5524475524475524,0.18373169119437777,0.12796159064815782,0.190854119425548,0.2780612244897959,0.20842781557067272,0.11904761904761904,0.20351473922902494
89,0.22877923435390446,0.22048255737990505,0.4123949305343844,0.13829972562170637,0.9795740603632246,0.22894482090997095,0.6275572765408196,0.07518554372378186,0.06831235882542756,0.2087912087912088,0.3434065934065934,0.21145996860282573,0.11789638932496076,0.11836734693877551
35,0.21358013076814525,0.2720730043746178,0.3885178042240933,0.1258290606331436,0.8674208570487794,0.12962150116487153,0.620521997501435,0.15322281122328393,0.09663369011040956,0.1455664780061563,0.3333333333333333,0.2033561711845894,0.13315460232350312,0.1847880051633403
